,Headline,Sentiment
913,Ontario says it's limiting the max rent increase for 2023 to 2.5%. Critics say it's still too high - CBC.ca,-0.2
914,The year’s biggest and brightest supermoon will appear in July & here’s when you’ll ... - Curiocity,0.181818182
915,FCC asks Google Apple to remove TikTok due to data privacy concerns at Chinese-owned company - CBC News,-0.142857143
916,The Raptors may be active in free agency — but not at the cost of the team’s fabric - Sportsnet.ca,0.2
917,Microsoft's quiet mishandling of vulnerabilities is becoming a public mess - OnMSFT.com,-0.5
918,Hamilton hosts monkeypox vaccination clinic on Thursday - Hamilton Spectator,0.0
919,Emma Raducanu begins beautiful friendship in defeat at Wimbledon - The Guardian,0.375
920,Man Utd hatch Frenkie de Jong announcement plan as transfer deal enters 'final stages' - Express,0.0
921,Richarlison: Tottenham hopeful of completing transfer deal for Everton forward by Friday - Sky Sports,0.181818182
922,Exclusive: Boris Johnson faces 'kangaroo court' over inquiry into partygate 'lies' No 10 fears - The Telegraph,0.166666667
923,Evidence contradicts Russian claims about Kremenchuk mall attack - The Guardian,-0.125
924,Paris attacker Salah Abdeslam found guilty of murder and jailed for life - The Guardian,-0.8
925,CDC activates emergency operations unit for monkeypox - The Guardian,0.0
926,Denise Van Outen goes public with property developer Jimmy Barba at the Grand Prix Ball - Daily Mail,0.214285714
927,R Kelly sentenced to 30 years in prison - as survivors confront him over 'despicable' abuse - Sky News,-0.454545455
928,Royal Mail managers vote to strike over jobs dispute - The Guardian,-0.375
929,San Antonio trailer deaths - latest: Death toll rises to 53 as Greg Abbott to address 'Biden's border crisis' - The Independent,-0.4
930,Pound heads for biggest six-month drop since 2016 - Sky News,-0.142857143
931,Google's Switch to Android iPhone app now works with any Android 12 phone - The Verge,0.0
932,UK contingency plan to shut gas pipelines to Europe would be madness - The Guardian,-0.333333333
933,Police ban internet and public gatherings as tensions rise in India after Hindu tailor killing - Sky News,-0.384615385
934,Covid symptoms: The ‘early’ sign spotted in 82% of patients - ‘more common’ - Express,0.0
935,Type 2 diabetes warning signs and symptoms to look out for in your feet - Daily Record,-0.222222222
936,Laser writing may enable 'electronic nose' for multi-gas sensor - Phys.org,0.0
937,Webb telescope: NASA to reveal deepest image ever taken of Universe - Legit.ng,0.0
938,Sex crimes: Singer R. Kelly sentenced to 30 years in prison - Punch Newspapers,-0.7
939,You denied Wike popular views of PDP members Ortom tells Atiku - Vanguard,0.1
940,ROUND-UP: How Senate screened confirmed ministerial nominees - Premium Times,0.0
941,Tinubu: Shehu Sani reacts as Fayose turns against Atiku calls for southern presidency - Daily Post Nigeria,0.0
942,Chelsea Raphinha ‘broadly agree’ personal terms but Barcelona attempt 11th-hour hijack - We Ain't Got No History,0.076923077
943,Jide Kosoko Yinka Quadri others declare for Tinubu The Nation Newspaper - The Nation Newspaper ,0.0
944,Osun 2022: We didn’t have any pact with Tinubu ― Adeleke family - Vanguard,0.0
945,Nollywood actress Regina Daniels welcomes second baby on child’s birthday - P.M. News,0.181818182
946,The NGX closes flat as market cap declines slightly by N811 million - Nairametrics,0.0
947,Why African more businesses are transiting to digital payments – Report - Nairametrics,0.0
948,Senate delegation to visit Ekweremadu as FG hires lawyers to defend Senator and wife - Nairametrics,0.181818182
949,Each year these common viruses affect billions of people worldwide - TDPel Media,0.333333333
950,Rivers: No Student Was Killed On Campus - IAUE | ELANHUB - ELANHUB |,0.375
951,Fitch Rates Tender Option Bond Series 2022-XM1021 Trust - Fitch Ratings,0.3
952,Mobile banking has witnessed a huge surge says World Bank The Nation Newspaper - The Nation Newspaper ,0.25
953,Bandits raid community in Kaduna kill JTF Commander kidnap Medical doctor others - Vanguard,-0.416666667
954,Police evict Māhanga Bay occupiers only handful remain - Stuff,-0.125
955,'Appalling': Outrage after stumbling Irish prop returns to play against Māori All Blacks - Stuff,-0.272727273
956,Efforts to save mare with life-threatening pneumonia described by researchers - Horsetalk.co.nz - Horsetalk,0.111111111
957,ACT leader David Seymour gives rare praise to Prime Minister Jacinda Ardern over her NATO speech - Newshub,0.214285714
958,In Her Head women's health: Sally Walker's surgical mesh trauma - 'My body was breaking down' - New Zealand Herald,-0.214285714
959,R. Kelly sentenced to 30 years in prison in sex case - RNZ,-0.5
960,Enthusiasm to bring seniors' 'flatting' to Rangitīkei town - Stuff,0.0
961,Travis Barker hospitalised with pancreatitis: report - Stuff,0.0
962,Rising Kiwi actor Thomasin McKenzie stars in reincarnation drama Life After Life - Stuff,0.090909091
963,Thousands told to change blood pressure drug over cancer risk - RNZ,-0.555555556
964,The Front Page: Will the DHB shakeup improve NZ's healthcare? - New Zealand Herald,0.181818182
965,Why I'm joining the post-Covid brain drain from New Zealand - Stuff,-0.125
966,Sport-loving teen's body shut down by rare autoimmune disease - Stuff,-0.111111111
967,Wellington architecture award winners showcase 'humbleness and restraint' - Stuff,1.0
968,'My biggest fear was we'd get stage fright': Māori All Blacks ease coach's nerves - Stuff,-0.3
969,Vaccine fatigue comes home to roost and wheeze - Stuff,-0.285714286
970,Multiplayer Wordle game Word Fight is your NEW favourite app - download NOW - Express,0.0
971,Rappler to appeal SEC closure order - The Manila Times,0.285714286
972,Tropical Depression Caloy exits PAR but continues to enhance southwest monsoon - Rappler,-0.2
973,Report: Spurs trade Dejounte Murray to Hawks for Danilo Gallinari 3 first-rounders - NBA.com,0.0
974,Bongbong Marcos left Palace angry; he retakes it today - INQUIRER.net,-0.375
975,First full-scale planetary defense test against potential asteroid impacts on Earth - Nanowerk,0.0
976,Philippines: Zamboanga City dengue cases 1775% higher compared to the same period in 2021 - Outbreak News Today - Outbreak News Today,-0.285714286
977,WHO warns 'sustained transmission' of monkeypox risks vulnerable groups - Reuters.com,-0.5
978,New Species of Wrasse Discovered - Sci-News.com,0.0
979,Pokémon Unite dataminers have leaked movesets of Buzzwole the newest all-rounder - GamingonPhone,0.0
980,Central Bank chief confident PH will overcome challenges - The Manila Times,0.1
981,Goal is to reduce budget deficit — Diokno - The Manila Times,-0.285714286
982,Scientists Create Tiny Lab the Size of 'Five Human Hairs' - Galaxy Reporters,0.2
983,Last Fortress: Underground is a new survival game now available on Android and iOS - GamingonPhone,0.2
984,USAid turns over teaching learning resources to DepEd for early grade learning - The Manila Times,0.0
985,Pasay Navotas declare June 30 a holiday - Philstar.com,0.0
986,A weekend getaway with the Porsche Macan - Philstar.com,0.0
987,Putin: Russia will work to 'normalize' Afghanistan - The Manila Times,0.0
988,Watch: BTS's J-Hope Unveils Sneak Peek Of New Pre-Release Single “MORE” - soompi,0.0
989,The Dawn of Scaleable Behavioral Diagnostics in Health Care - Pharmacy Times,0.25
990,#trending: 'Wear your clothes properly I'm warning you' sound clip of angry 'auntie' resurfaces on TikTok - TODAY,-0.416666667
991,BioNTech Pfizer to start testing universal vaccine for coronaviruses - CNA,0.0
992,Fan Bingbing consumes only water for 7 days loses 6kg - AsiaOne,0.0
993,Theatre veteran Adrian Pang to direct NDP 2022 show segment - The Straits Times,0.0
994,This indie watchmaker makes some of the world's most exclusive and coveted timepieces in his 30s - CNA Luxury,0.4
995,Salah Abdeslam attacker in 2015 Paris terrorism rampage convicted - The Washington Post,-0.666666667
996,R. Kelly sentenced to 30 years in prison for federal racketeering and sex trafficking charges - CNN,-0.545454545
997,Sources:- Atlanta Hawks acquire guard Dejounte Murray from San Antonio Spurs for three first-round picks Danilo Gallinari - ESPN,0.0
998,Stock futures are flat as S&P 500 tracks for worst first half of the year since 1970 - CNBC,-0.3
999,Russia calls NATO expansion deal 'destabilizing'; Ukraine releases footage of deadly mall strike - CNBC,-0.307692308
1000,Fauci reports COVID rebound says his is “much worse” than initial illness - Ars Technica,-0.5
1001,Tropical disturbance shows better organization over Caribbean; forecast to become Tropical Storm Bonnie soon - Orlando Sentinel,0.0
1002,First on CNN: Cassidy Hutchinson stands by her testimony amid pushback - CNN,0.0
1003,1955 warrant in Emmett Till case found family seeks arrest - ABC News,-0.2
1004,Pokémon Go Studio Cancels Projects Cuts More Than 80 Staff As It Struggles To Find Next Hit - Kotaku,-0.333333333
1005,Some big-city district attorneys vow not to prosecute abortion cases setting up legal clashes in red states - CNN,0.214285714
1006,Nationals burned by quirky 'fourth-out rule' as Pirates score despite lining into inning-ending double play - CBS Sports,0.142857143
1007,First probable case of monkeypox identified in New Hampshire - WMUR Manchester,0.0
1008,McConnell: Blocking Obama's SCOTUS pick led to overturning Roe v. Wade - Axios,-0.090909091
1009,Wimbledon 2022: Harmony Tan dropped out of doubles after win over Serena Williams and her partner was livid - Yahoo Sports,0.25
1010,Hershel Williams a Hero in the Battle for Iwo Jima Dies at 98 - The New York Times,-0.3
1011,Two men charged after police find possible link to Texas migrant deaths - The Guardian US,-0.166666667
1012,NATO agrees military aid for 'heroic' Ukraine Russia steps up attacks in south - Reuters.com,0.272727273
1013,Payment Data Could Become Evidence of Abortion Now Illegal in Some States - The New York Times,-0.4
1014,Health Minister launches review of former government's COVID-19 vaccine deals existing supplies - ABC News,0.076923077
1015,Wallabies shock with O’Connor Reds snub as Aussie team named for England clash - Fox Sports,-0.5
1016,Free flu shots extended until July 17 - St George & Sutherland Shire Leader,0.0
1017,How to use your Dine and Discover vouchers before they expire - 9News,0.333333333
1018,SARS-CoV-2 3CLpro also susceptible to mutations - News-Medical.Net,0.0
1019,R Kelly abused his victims for decades. Why did it take just as long to bring him to justice? - ABC News,-0.416666667
1020,AFL stud signs monster $7 million deal - news.com.au,0.0
1021,Ferdinand Marcos Jnr to be sworn in as Philippines president - The Guardian,0.0
1022,Spy Kids star reveals why she left Hollywood - news.com.au,0.0
1023,Major bank’s full-throttle rate hike - news.com.au,0.0
1024,'Pokemon Go' creator Niantic lays off 8% of its workforce halts some projects - MarketWatch,0.0
1025,Race to stop spread of deadly mite found in Australian bee hives for first time - Sydney Morning Herald,-0.285714286
1026,Algorithmic audiencing bioluminescent lighting and the virtues of a circular city - ABC News,0.0
1027,Palace will not publish review into handling of Meghan bullying claims - The Guardian,0.2
1028,WHO chief warns growing numbers of monkeypox cases could see virus move into high-risk groups - ABC News,-0.076923077
1029,Queensland to release cabinet documents after just 30 days following controversial Coaldrake report - ABC News,-0.166666667
1030,John Barilaro should withdraw from New York trade job NSW Transport Minister David Elliott says - ABC News,-0.2
1031,Coup for Sydney as leading culture festival South by Southwest heads Down Under - Sydney Morning Herald,0.333333333
1032,Star’s surprise answer to controversial question - news.com.au,-0.5
1033,Saanich police update wounded officers' conditions confirm explosive device disposal – Victoria News - Victoria News,0.0
1034,Air Canada to reduce flights this summer amid 'customer service shortfalls' - CTV News,0.0
1035,Sea Dogs win Memorial Cup defeating Bulldogs in the Final - Sportsnet.ca,0.222222222
1036,Tornado warnings issued in Saskatchewan seek shelter immediately - The Weather Network,-0.222222222
1037,BC cop facing 'disturbing allegations' of on-duty misconduct | CTV News - CTV News Vancouver,-0.5
1038,January 6 committee subpoenas Trump White House counsel Pat Cipollone for testimony - CNN,-0.181818182
1039,Vancouver's KiSS FM has been playing Rage Against the Machine on repeat. Why? - Vancouver Sun,0.0
